luxes, temp, hum, curr, volt, power, dd,hh,mm
23941.12,32,34.9,0.52,14.9,7.74,29,14,42
21217.28,36,30.67,0.44,14.86,6.52,29,14,37
29112.32,33,33.83,0.56,14.92,8.29,29,14,32
35450.88,31,35.82,0.58,14.93,8.63,29,14,27
36433.92,29,39.53,0.59,14.93,8.77,29,14,22
36270.08,30,38.46,0.59,14.94,8.76,29,14,17
30443.52,28,43.88,0.56,14.91,8.28,29,14,12
32614.4,33,34.63,0.54,14.91,8.01,29,14,7
19374.08,29,39.95,0.36,14.82,5.34,29,14,2
17607.68,28,45.04,0.33,14.8,4.89,29,13,57
37027.84,31,37.5,0.63,14.96,9.34,29,13,52
16102.4,29,42.47,0.31,14.8,4.57,29,13,47
43130.88,33,34.57,0.66,14.98,9.88,29,13,42
52817.92,32,35.88,0.7,14.99,10.53,29,13,37
36403.2,29,41.74,0.53,14.91,7.85,29,13,32
24084.48,33,34.82,0.39,14.84,5.82,29,13,27
47185.92,34,32.17,0.61,14.95,9.1,29,13,22
54558.72,32,36.6,0.74,15.01,11.03,29,13,17
56360.96,30,39.5,0.77,15.03,11.61,29,13,12
29440,34,31.66,0.44,14.86,6.58,29,13,7
54231.04,33,35.02,0.69,14.99,10.3,29,13,2
52326.4,29,39.73,0.7,15,10.56,29,12,57
52305.92,31,37.2,0.73,15,10.89,29,12,52
13122.56,29,42.47,0.25,14.77,3.64,29,12,47
83865.6,35,36.98,0.65,14.97,9.81,29,12,42
46284.8,30,41.69,0.71,15,10.69,29,12,37
41267.2,28,43.52,0.67,14.98,10.09,29,12,32
